類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AD2,38646796,第一金人民幣貨幣市場基金,0,0.00%,0,0.00%,2628266,0.40%,722749,0.11%,0,0.00%,216446,0.03%,3567461,0.54%
AC23,42334486,第一金中國高收益債券基金,0,0.00%,0,0.00%,7734058,1.60%,1208459,0.25%,0,0.00%,397456,0.08%,9339973,1.93%
AA2,42399017,第一金全球AI機器人及自動化產業基金,16655559,0.18%,1092125,0.01%,188120632,2.00%,24455665,0.26%,0,0.00%,170759,0.00%,230494740,2.45%
AA2,42455621,第一金全球AI FinTech金融科技基金,2302672,0.14%,339930,0.02%,32111615,2.00%,4174517,0.26%,0,0.00%,251485,0.02%,39180219,2.44%
AE23,42480678,第一金全球大四喜收益組合基金,519779,0.06%,5231,0.00%,11944936,1.30%,1378360,0.15%,0,0.00%,209700,0.02%,14058006,1.53%
AA2,42539761,第一金全球水電瓦斯及基礎建設收益基金,6045989,0.17%,1117338,0.03%,64783488,1.80%,9357612,0.26%,0,0.00%,224234,0.01%,81528661,2.27%
AH1,72949221,第一金臺灣工業菁英30單日反向一倍 ETF基金,48960,0.04%,45100,0.04%,850628,0.73%,34018,0.03%,0,0.00%,471183,0.40%,1449889,1.24%
AH1,72949242,第一金臺灣工業菁英30 ETF基金,1239233,0.36%,1704693,0.50%,990515,0.29%,86662,0.03%,0,0.00%,607577,0.18%,4628680,1.36%
AA2,72960196,第一金全球AI精準醫療基金,10260185,0.19%,560034,0.01%,62531473,1.18%,8754405,0.16%,0,0.00%,234135,0.00%,82340232,1.55%
AB1,971080,匯豐安富基金,347957,0.05%,600380,0.08%,8634905,1.20%,2000000,0.28%,0,0.00%,210629,0.03%,11793871,1.64%
AA1,76941376,匯豐成功基金,722682,0.12%,1226908,0.20%,4325178,0.70%,865024,0.14%,0,0.00%,165267,0.03%,7305059,1.18%
AA1,1031298,匯豐龍鳳基金,1717244,0.09%,3038159,0.16%,22128129,1.20%,2212802,0.12%,0,0.00%,165547,0.01%,29261881,1.59%
AA1,92017794,匯豐龍騰電子基金,1563866,0.13%,2766785,0.23%,14224979,1.20%,1778134,0.15%,0,0.00%,165530,0.01%,20499294,1.73%
AD1,97993027,匯豐富泰二號貨幣市場基金,0,0.00%,0,0.00%,413422,0.05%,413422,0.05%,0,0.00%,174908,0.02%,1001752,0.12%
AA1,73987671,匯豐台灣精典基金,555219,0.10%,959816,0.17%,8517982,1.50%,738231,0.13%,0,0.00%,165587,0.03%,10936835,1.93%
AA2,48686374,匯豐金磚動力基金,2845557,0.12%,1471384,0.06%,46735490,2.00%,7477685,0.32%,0,0.00%,1103808,0.05%,59633924,2.55%
AA2,48784327,匯豐新鑽動力基金,2758438,0.26%,1261122,0.12%,20987664,2.00%,3358015,0.32%,0,0.00%,714225,0.07%,29079464,2.77%
AE21,48865209,匯豐全球趨勢組合基金,240527,0.05%,571,0.00%,6136296,1.20%,664762,0.13%,0,0.00%,170060,0.03%,7212216,1.41%
AA2,48925001,匯豐全球關鍵資源基金,1242771,0.09%,403348,0.03%,24214608,1.80%,3632196,0.27%,0,0.00%,299532,0.02%,29792455,2.21%
AA2,25500903,匯豐中國動力基金,1812692,0.17%,1208426,0.11%,19552243,1.80%,2715611,0.25%,0,0.00%,1752950,0.16%,27041922,2.49%
AE22,25617919,匯豐雙高收益債券組合基金,0,0.00%,0,0.00%,1665247,1.00%,233125,0.14%,0,0.00%,170060,0.10%,2068432,1.24%
AA2,25651866,匯豐黃金及礦業股票型基金,1923788,0.35%,264881,0.05%,9904419,1.80%,1485662,0.27%,0,0.00%,336556,0.06%,13915306,2.53%
AC21,25695077,匯豐資源豐富國家債券基金,0,0.00%,0,0.00%,19461502,1.20%,4054476,0.25%,0,0.00%,170060,0.01%,23686038,1.46%
AC23,26286281,匯豐亞洲高收益債券基金,0,0.00%,0,0.00%,8864388,1.50%,1300109,0.22%,0,0.00%,170320,0.03%,10334817,1.75%
AC23,26396604,匯豐中國高收益債券基金,0,0.00%,0,0.00%,7657927,1.08%,1627642,0.23%,0,0.00%,173531,0.02%,9459100,1.34%
AA2,38482745,匯豐中國A股匯聚基金,16043685,0.25%,9236074,0.14%,116915006,1.80%,16887719,0.26%,0,0.00%,2593051,0.04%,161675535,2.49%
AB2,38647535,匯豐中國多元資產入息平衡基金,1205038,0.07%,568658,0.03%,25491713,1.50%,4248609,0.25%,0,0.00%,2426221,0.14%,33940239,2.00%
AA2,42325064,匯豐中國科技精選基金,2002489,0.26%,930572,0.12%,15483261,2.00%,2012829,0.26%,0,0.00%,2290413,0.30%,22719564,2.93%
AB2,42443317,匯豐亞太不含日本多元資產入息平衡基金,1671924,0.20%,995575,0.12%,14119745,1.70%,2159496,0.26%,0,0.00%,555254,0.07%,19501994,2.35%
AA1,974066,元大2001基金,6423359,0.58%,10756016,0.97%,16864124,1.52%,2547770,0.23%,0,0.00%,180320,0.02%,36771589,3.31%
AA1,1032058,元大多福基金,13537940,0.63%,22306865,1.05%,31962684,1.50%,3198924,0.15%,0,0.00%,260620,0.01%,71267033,3.34%
AA1,92001765,元大多多基金,6093875,0.87%,9914230,1.41%,12306098,1.75%,1056739,0.15%,0,0.00%,200420,0.03%,29571362,4.20%
AA1,92004566,元大績效基金,4598154,0.89%,7572008,1.46%,7774737,1.50%,727399,0.14%,0,0.00%,150400,0.03%,20822698,4.01%
AD1,92017204,元大得利貨幣市場基金,0,0.00%,0,0.00%,17702288,0.07%,7586692,0.03%,0,0.00%,997491,0.00%,26286471,0.10%
AA1,92026219,元大卓越基金,12891616,0.47%,21110982,0.77%,43335583,1.59%,3272391,0.12%,0,0.00%,150490,0.01%,80761062,2.96%
AA1,20080023,元大店頭基金,4186640,0.39%,6839751,0.64%,17130895,1.60%,1606935,0.15%,0,0.00%,180490,0.02%,29944711,2.80%
AD1,20081331,元大萬泰貨幣市場基金,0,0.00%,0,0.00%,20142862,0.07%,9352054,0.03%,0,0.00%,1009022,0.00%,30503938,0.11%
AA1,81584335,元大高科技基金,10678070,0.33%,17939459,0.55%,52313536,1.59%,4926311,0.15%,0,0.00%,255600,0.01%,86112976,2.62%
AA1,83863951,元大經貿基金,5430565,0.54%,8975503,0.90%,15983641,1.60%,1502308,0.15%,0,0.00%,180500,0.02%,32072517,3.20%
AA1,17139204,元大新主流基金,17251959,0.88%,28372821,1.45%,31252616,1.59%,2941027,0.15%,0,0.00%,210530,0.01%,80028953,4.08%
AA1,18036281,元大巴菲特基金,2464026,0.47%,3993536,0.76%,8312556,1.59%,785045,0.15%,0,0.00%,150460,0.03%,15705623,3.00%
AD1,13530495,元大得寶貨幣市場基金,0,0.00%,0,0.00%,8739478,0.07%,3745482,0.03%,0,0.00%,709982,0.01%,13194942,0.11%
AH1,98764389,元大台灣卓越50基金,6677383,0.01%,10685316,0.02%,178800859,0.32%,19556334,0.04%,0,0.00%,29978097,0.05%,245697989,0.44%
AI1,99346928,元大台灣加權股價指數基金,1996510,0.09%,3497482,0.16%,15233859,0.70%,2176257,0.10%,0,0.00%,752995,0.03%,23657103,1.09%
AE23,99967974,元大全球ETF穩健組合基金,1861620,0.21%,3266,0.00%,8494830,0.95%,1251342,0.14%,0,0.00%,150120,0.02%,11761178,1.32%
AG,21718388,元大全球不動產證券化基金,7871525,0.34%,63768,0.00%,41582705,1.80%,5775436,0.25%,0,0.00%,338547,0.01%,55631981,2.41%
AA2,48708243,元大亞太成長基金,7353818,0.77%,1199551,0.13%,17143133,1.79%,2489770,0.26%,0,0.00%,529685,0.06%,28715957,3.00%
AA2,48753324,元大泛歐成長基金,1906737,0.39%,397830,0.08%,8835344,1.80%,1276215,0.26%,0,0.00%,307050,0.06%,12723176,2.59%
AE21,48760113,元大全球新興市場精選組合基金,434577,0.06%,1331,0.00%,9017500,1.20%,980011,0.13%,0,0.00%,180210,0.02%,10613629,1.41%
AH1,48772770,元大台灣中型100基金,133584,0.04%,213683,0.07%,1191275,0.40%,104242,0.04%,0,0.00%,469755,0.16%,2112539,0.71%
AE21,48789815,元大全球ETF成長組合基金,6476639,0.76%,12187,0.00%,10168021,1.20%,1187994,0.14%,0,0.00%,152524,0.02%,17997365,2.12%
AG,48885346,元大全球地產建設入息基金,5925209,0.69%,282586,0.03%,15130488,1.75%,2161491,0.25%,0,0.00%,232650,0.03%,23732424,2.74%
AH1,48903175,元大台灣金融基金,76969,0.01%,98773,0.02%,2522099,0.40%,220688,0.04%,0,0.00%,807437,0.13%,3725966,0.59%
AH1,48903180,元大台商收成基金,86617,0.03%,136256,0.05%,1075278,0.40%,94077,0.04%,0,0.00%,1603608,0.60%,2995836,1.11%
AH1,48903196,元大台灣電子科技基金,51633,0.02%,68110,0.03%,903063,0.40%,79007,0.04%,0,0.00%,469884,0.21%,1571697,0.70%
AA2,48952816,元大全球公用能源效率基金,937890,0.14%,262535,0.04%,11883736,1.80%,1716528,0.26%,0,0.00%,203257,0.03%,15003946,2.27%
AH1,48966213,元大台灣高股息基金,15238563,0.13%,28025811,0.25%,41504576,0.37%,3965097,0.04%,0,0.00%,8534348,0.08%,97268395,0.86%
AA2,10348058,元大全球農業商機基金,550356,0.12%,5254,0.00%,8350437,1.85%,1218712,0.27%,0,0.00%,155960,0.03%,10280719,2.28%
AA2,25520400,元大新中國基金,14232602,0.61%,4717649,0.20%,41959378,1.80%,6060770,0.26%,0,0.00%,196826,0.01%,67167225,2.88%
AI2,25591306,元大大中華價值指數基金,330397,0.05%,168873,0.02%,6782824,1.00%,1085241,0.16%,0,0.00%,1131058,0.17%,9498393,1.40%
AH2,25610486,元大標智滬深300基金,2704268,0.04%,13975,0.00%,21215620,0.30%,7071883,0.10%,0,0.00%,525030,0.01%,31530776,0.45%
AA2,25622390,元大印度基金,1014534,0.27%,296300,0.08%,6635210,1.78%,1041653,0.28%,0,0.00%,396631,0.11%,9384328,2.52%
AE22,25638920,元大全球靈活配置債券組合基金,43218,0.04%,34,0.00%,584226,0.49%,156389,0.13%,0,0.00%,120000,0.10%,903867,0.75%
AA2,25643156,元大新興亞洲基金,3444073,0.44%,965495,0.12%,18735310,2.37%,2667258,0.34%,0,0.00%,974716,0.12%,26786852,3.39%
AI2,26203825,元大印度指數基金,99930,0.07%,1254,0.00%,1720613,1.25%,220232,0.16%,0,0.00%,950840,0.69%,2992869,2.17%
AI2,26203846,元大印尼指數基金,370615,0.17%,101862,0.05%,2792468,1.25%,357433,0.16%,0,0.00%,454121,0.20%,4076499,1.82%
AI2,26203851,元大巴西指數基金,314280,0.07%,110374,0.03%,5344798,1.25%,855180,0.20%,0,0.00%,463644,0.11%,7088276,1.66%
AA2,26206323,元大華夏中小基金,6491548,0.55%,1203146,0.10%,21109566,1.80%,3049155,0.26%,0,0.00%,195050,0.02%,32048465,2.73%
AH1,26282102,元大富櫃50基金,429822,0.18%,258161,0.11%,925744,0.40%,81006,0.03%,0,0.00%,290703,0.13%,1985436,0.85%
AH1,26306553,元大摩臺基金,32225,0.01%,57392,0.02%,879333,0.30%,102579,0.04%,0,0.00%,374721,0.13%,1446250,0.49%
AB2,31830473,元大中國平衡基金,933102,0.15%,80432,0.01%,9618507,1.50%,1603115,0.25%,0,0.00%,195373,0.03%,12430529,1.94%
AH2,31830488,元大上證50基金,8048089,0.13%,899335,0.02%,59025380,0.99%,5962164,0.10%,0,0.00%,3483687,0.06%,77418655,1.30%
AI2,31931789,元大亞太政府公債指數基金,0,0.00%,0,0.00%,7074200,0.85%,1914192,0.23%,0,0.00%,1058623,0.13%,10047015,1.21%
AC21,38546950,元大中國機會債券基金,0,0.00%,0,0.00%,1906001,1.00%,457453,0.24%,0,0.00%,183268,0.10%,2546722,1.34%
AD2,38546966,元大人民幣貨幣市場基金,0,0.00%,0,0.00%,4527332,0.30%,1509124,0.10%,0,0.00%,237518,0.02%,6273974,0.42%
AH1,38619904,元大台灣50單日正向2倍基金,1344375,0.13%,1210340,0.12%,10230397,1.00%,409219,0.04%,0,0.00%,826485,0.08%,14020816,1.37%
AH1,38619910,元大台灣50單日反向1倍基金,36336628,0.06%,33078817,0.05%,615575174,1.00%,24623013,0.04%,0,0.00%,26045910,0.04%,735659542,1.20%
AA2,38639090,元大大中華TMT基金,7702826,0.49%,2675592,0.17%,28148530,1.80%,4065904,0.26%,0,0.00%,527508,0.03%,43120360,2.76%
AH2,42300232,元大滬深300單日反向1倍基金,519286,0.41%,8400,0.01%,1263161,0.99%,267951,0.21%,0,0.00%,1035981,0.81%,3094779,2.42%
AH2,42300253,元大滬深300單日正向2倍基金,321709631,0.78%,10332,0.00%,401351976,0.98%,94120322,0.23%,0,0.00%,17199059,0.04%,834391320,2.03%
AA2,42307684,元大全球股票入息基金,837337,0.32%,142423,0.06%,4657596,1.80%,672752,0.26%,0,0.00%,185243,0.07%,6495351,2.51%
AC21,42321314,元大新興印尼機會債券基金,24130,0.00%,0,0.00%,20921006,1.00%,5230262,0.25%,0,0.00%,189000,0.01%,26364398,1.26%
AH2,42333563,元大標普500單日反向1倍基金,537098,0.03%,0,0.00%,18296874,0.99%,3326709,0.18%,0,0.00%,1433418,0.08%,23594099,1.28%
AH2,42333579,元大標普500單日正向2倍基金,64169,0.06%,0,0.00%,1128076,0.99%,227894,0.20%,0,0.00%,835836,0.73%,2255975,1.98%
AH2,42333613,元大標普500基金,6168033,0.10%,21979,0.00%,19004215,0.31%,12763068,0.21%,0,0.00%,3554418,0.06%,41511713,0.68%
AD2,42381754,元大美元貨幣市場基金,0,0.00%,0,0.00%,6219196,0.30%,2073062,0.10%,0,0.00%,220846,0.01%,8513104,0.41%
AH2,42398663,元大日經225基金,21136,0.02%,0,0.00%,547776,0.50%,219108,0.20%,0,0.00%,339491,0.31%,1127511,1.03%
AH2,42398684,元大歐洲50基金,903661,0.22%,133,0.00%,2058548,0.50%,988107,0.24%,0,0.00%,1350367,0.33%,5300816,1.29%
AB2,42403764,元大新東協平衡基金,4300568,0.49%,376473,0.04%,14145533,1.60%,2299166,0.26%,0,0.00%,272984,0.03%,21394724,2.42%
AH2,42441583,元大韓國KOSPI200基金,64156,0.06%,46378,0.04%,521210,0.50%,208481,0.20%,0,0.00%,1293050,1.24%,2133275,2.05%
AB2,42451239,元大大中華豐益平衡基金,1475880,0.50%,436464,0.15%,4421021,1.50%,736850,0.25%,0,0.00%,234398,0.08%,7304613,2.48%
AH2,42461567,元大美國政府20年期(以上)債券單日正向2倍基金,27743,0.03%,0,0.00%,656825,0.65%,211970,0.21%,0,0.00%,1103223,1.09%,1999761,1.98%
AH2,42461573,元大美國政府20年期(以上)債券基金,0,0.00%,0,0.00%,40389888,0.13%,18061092,0.06%,0,0.00%,12235572,0.04%,70686552,0.23%
AH2,42461588,元大美國政府20年期(以上)債券單日反向1倍基金,20882,0.02%,0,0.00%,1018698,0.75%,217316,0.16%,0,0.00%,1112228,0.82%,2369124,1.74%
AD2,42458937,元大澳幣貨幣市場基金,0,0.00%,0,0.00%,578981,0.30%,193002,0.10%,0,0.00%,198687,0.10%,970670,0.50%
AC21,42481326,元大新興亞洲美元債券基金,5278,0.00%,0,0.00%,8604937,1.13%,2074961,0.27%,0,0.00%,195292,0.03%,10880468,1.43%
AH2,42469744,元大美國政府7至10年期債券基金,0,0.00%,0,0.00%,3093725,0.36%,1449371,0.17%,0,0.00%,1072902,0.12%,5615998,0.65%
AH1,42540916,元大台灣高股息低波動ETF基金,8112375,0.22%,17755997,0.49%,12173143,0.33%,1278441,0.04%,0,0.00%,2185189,0.06%,41505145,1.14%
AI2,42525387,元大亞太優質高股息100指數基金,2343604,0.17%,143418,0.01%,15820339,1.16%,2949880,0.22%,0,0.00%,1503500,0.11%,22760741,1.66%
AC21,42538806,元大新興雙印四年到期債券基金,0,0.00%,0,0.00%,65795502,2.33%,3670965,0.13%,0,0.00%,191657,0.01%,69658124,2.47%
AH2,42552623,元大20年期以上BBB級美元公司債券ETF基金,0,0.00%,0,0.00%,14750038,0.28%,5886744,0.11%,0,0.00%,2309591,0.04%,22946373,0.44%
AH2,42552638,元大中國國債及政策性金融債3至5年期債券ETF基金,0,0.00%,0,0.00%,28389703,0.28%,11342327,0.11%,0,0.00%,4427944,0.04%,44159974,0.44%
AH2,42552659,元大美國政府1至3年期債券ETF基金,0,0.00%,0,0.00%,215311,0.13%,150739,0.09%,0,0.00%,897906,0.54%,1263956,0.76%
AJ2,72935887,元大實質多重資產基金,10847853,0.56%,54105,0.00%,28607843,1.47%,4648782,0.24%,0,0.00%,155729,0.01%,44314312,2.28%
AH2,72963026,元大MSCI中國A股國際通ETF基金,7583036,0.14%,152425,0.00%,20836153,0.38%,2976598,0.05%,0,0.00%,2079901,0.04%,33628113,0.61%
AH2,73656187,元大20年期以上AAA至A級美元公司債券ETF基金,0,0.00%,0,0.00%,4475698,0.08%,1464265,0.03%,0,0.00%,966077,0.02%,6906040,0.13%
AC23,73636628,元大亞洲優選高收益債券基金,33796,0.01%,0,0.00%,927708,0.16%,154616,0.03%,0,0.00%,107855,0.02%,1223975,0.21%
AA1,92019786,景順潛力基金,2397428,0.14%,3748398,0.21%,28268793,1.60%,2473508,0.14%,0,0.00%,195400,0.01%,37083527,2.10%
AD1,92025942,景順貨幣市場基金,0,0.00%,0,0.00%,1387261,0.10%,485544,0.04%,0,0.00%,148260,0.01%,2021065,0.15%
AA2,97993482,景順全球科技基金,272532,0.02%,196686,0.01%,30879033,1.75%,4411300,0.25%,0,0.00%,198945,0.01%,35958496,2.04%
AA1,73989256,景順台灣科技基金,485725,0.09%,737327,0.13%,9023402,1.60%,789553,0.14%,0,0.00%,150310,0.03%,11186317,1.98%
AA1,17140568,景順主流基金,812768,0.16%,1279192,0.25%,8204055,1.60%,717853,0.14%,0,0.00%,150420,0.03%,11164288,2.18%
AA2,14687516,景順全球康健基金,52648,0.01%,16221,0.00%,8709723,1.80%,822591,0.17%,0,0.00%,153750,0.03%,9754933,2.02%
AC21,38522556,景順人民幣新興亞太入息基金,0,0.00%,0,0.00%,7014082,1.40%,1302621,0.26%,0,0.00%,152907,0.03%,8469610,1.69%
AE23,42391079,景順全天候智慧組合基金,254888,0.04%,12367,0.00%,8170013,1.25%,980392,0.15%,0,0.00%,150468,0.02%,9568128,1.46%
AC21,42524129,景順2023目標到期新興主權債券基金,0,0.00%,0,0.00%,37586382,1.00%,4510364,0.12%,0,0.00%,180060,0.00%,42276806,1.12%
AC21,72949003,景順2024到期新興市場債券基金,0,0.00%,0,0.00%,56115952,0.81%,6733917,0.10%,0,0.00%,160469,0.00%,63010338,0.91%
AC21,72949019,景順2024到期新興市場主權債券基金,0,0.00%,0,0.00%,160967281,2.44%,6438675,0.10%,0,0.00%,160469,0.00%,167566425,2.54%
AC21,72965328,景順2024到期優選新興債券基金,0,0.00%,0,0.00%,29482424,0.41%,3537883,0.05%,0,0.00%,87090,0.00%,33107397,0.46%
AC21,72976161,景順2024到期精選新興債券基金,0,0.00%,0,0.00%,50231486,0.86%,2009257,0.03%,0,0.00%,59023,0.00%,52299766,0.90%
AC21,73676959,景順2028到期精選新興債券基金,0,0.00%,0,0.00%,24643059,0.22%,809175,0.01%,0,0.00%,42800,0.00%,25495034,0.23%
AA1,92003102,瀚亞高科技基金,9299326,0.96%,14210948,1.47%,14467839,1.50%,1446786,0.15%,0,0.00%,160310,0.02%,39585209,4.10%
AA1,92012572,瀚亞外銷基金,20588853,0.52%,31369243,0.79%,63410695,1.60%,5944762,0.15%,0,0.00%,160310,0.00%,121473863,3.07%
AA1,97990696,瀚亞菁華基金,8274063,0.89%,12659930,1.37%,14820827,1.60%,1389456,0.15%,0,0.00%,160330,0.02%,37304606,4.03%
AA1,81595924,瀚亞中小型股基金,6568413,0.76%,10131952,1.17%,13814455,1.60%,1295097,0.15%,0,0.00%,160290,0.02%,31970207,3.70%
AD1,83867345,瀚亞威寶貨幣市場基金,0,0.00%,0,0.00%,20233598,0.07%,8671548,0.03%,0,0.00%,983876,0.00%,29889022,0.10%
AA1,17603899,瀚亞電通網基金,2663969,0.77%,4098944,1.19%,5504132,1.60%,516015,0.15%,0,0.00%,160320,0.05%,12943380,3.76%
AA2,17611814,瀚亞歐洲基金,2856991,0.14%,1185424,0.06%,34649825,1.75%,5939975,0.30%,0,0.00%,708982,0.04%,45341197,2.29%
AB1,18036769,瀚亞理財通基金,15608177,0.41%,24579887,0.64%,45811933,1.20%,4581201,0.12%,0,0.00%,259192,0.01%,90840390,2.38%
AA2,14692623,瀚亞美國高科技基金,5670214,0.23%,37835,0.00%,43478581,1.77%,6936283,0.28%,0,0.00%,221837,0.01%,56344750,2.29%
AE23,99967806,瀚亞股債入息組合基金,2818645,0.12%,22911,0.00%,19832475,0.88%,2932049,0.13%,0,0.00%,267550,0.01%,25873630,1.15%
AA2,21704130,瀚亞印度基金,5955330,0.07%,2456931,0.03%,126211398,1.50%,21876630,0.26%,0,0.00%,501615,0.01%,157001904,1.87%
AA2,48733897,瀚亞亞太高股息基金,1050653,0.12%,880353,0.10%,15150254,1.75%,2597174,0.30%,0,0.00%,302312,0.03%,19980746,2.31%
AE22,48801000,瀚亞精選傘型基金之債券精選組合基金,1521338,0.06%,8181,0.00%,24305645,0.97%,3265351,0.13%,0,0.00%,268532,0.01%,29369047,1.17%
AG,48836541,瀚亞亞太不動產證券化基金,2163422,0.16%,581343,0.04%,23151532,1.75%,3439657,0.26%,0,0.00%,298763,0.02%,29634717,2.24%
AA2,48885958,瀚亞亞太基礎建設基金,665297,0.09%,590198,0.08%,13116359,1.75%,1948717,0.26%,0,0.00%,303136,0.04%,16623707,2.22%
AA2,10357632,瀚亞非洲基金,644535,0.11%,495569,0.08%,11858456,2.00%,1897358,0.32%,0,0.00%,192000,0.03%,15087918,2.54%
AA2,25633559,瀚亞巴西基金,2718233,0.20%,371872,0.03%,27376553,2.00%,3558950,0.26%,0,0.00%,192000,0.01%,34217608,2.50%
