類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
AD2,38646796,第一金人民幣貨幣市場基金,0,0.00%,0,0.00%,3613999,0.40%,993869,0.11%,0,0.00%,198645,0.02%,4806513,0.53%
AC23,42334486,第一金人民幣高收益債券基金,26295,0.00%,1052,0.00%,12350495,1.60%,1929766,0.25%,0,0.00%,326843,0.04%,14634451,1.90%
AA2,42399017,第一金全球機器人及自動化產業基金,7082679,0.24%,477611,0.02%,58839564,2.00%,7649157,0.26%,0,0.00%,198764,0.01%,74247775,2.52%
AA2,42455621,第一金全球FinTech金融科技基金,2579473,0.16%,749492,0.05%,31551150,2.00%,4101652,0.26%,0,0.00%,253327,0.02%,39235094,2.49%
AE23,42480678,第一金全球大四喜收益組合基金,1005151,0.04%,13089,0.00%,24886647,0.99%,2871466,0.11%,0,0.00%,243610,0.01%,29019963,1.15%
AA2,42539761,第一金全球水電瓦斯及基礎建設收益基金,9220987,0.15%,5150616,0.09%,27974786,0.47%,4040829,0.07%,0,0.00%,210517,0.00%,46597735,0.78%
AB1,971080,匯豐安富基金,322679,0.04%,741727,0.09%,9964512,1.20%,2000000,0.24%,0,0.00%,210645,0.03%,13239563,1.59%
AA1,76941376,匯豐成功基金,795838,0.12%,1508600,0.22%,4703876,0.70%,940775,0.14%,0,0.00%,165392,0.02%,8114481,1.21%
AA1,1031298,匯豐龍鳳基金,1501141,0.07%,3142922,0.15%,25990662,1.20%,2599068,0.12%,0,0.00%,165742,0.01%,33399535,1.54%
AA1,92017794,匯豐龍騰電子基金,954615,0.08%,2117003,0.18%,14462070,1.20%,1807755,0.15%,0,0.00%,165560,0.01%,19507003,1.62%
AD1,92025871,匯豐富泰貨幣市場基金,0,0.00%,0,0.00%,244584,0.06%,122294,0.03%,0,0.00%,166987,0.04%,533865,0.13%
AD1,97993027,匯豐富泰二號貨幣市場基金,0,0.00%,0,0.00%,402632,0.05%,402632,0.05%,0,0.00%,172693,0.02%,977957,0.12%
AA1,73987671,匯豐台灣精典基金,417850,0.07%,895804,0.14%,9322178,1.50%,807922,0.13%,0,0.00%,165771,0.03%,11609525,1.87%
AA2,18031954,匯豐太平洋精典基金,201001,0.06%,293259,0.08%,6564488,1.80%,583513,0.16%,0,0.00%,192515,0.05%,7834776,2.15%
AA2,48686374,匯豐金磚動力基金,5265092,0.17%,2813153,0.09%,63438640,2.00%,10150182,0.32%,0,0.00%,1484847,0.05%,83151914,2.62%
AE22,48745129,匯豐五福全球債券組合基金,0,0.00%,0,0.00%,2346145,1.00%,304983,0.13%,0,0.00%,170060,0.07%,2821188,1.20%
AA2,48784327,匯豐新鑽動力基金,2205832,0.17%,1642627,0.13%,26243474,2.00%,4198962,0.32%,0,0.00%,488999,0.04%,34779894,2.65%
AE21,48865209,匯豐全球趨勢組合基金,300546,0.05%,1292,0.00%,7506097,1.20%,813164,0.13%,0,0.00%,170060,0.03%,8791159,1.41%
AA2,48925001,匯豐全球關鍵資源基金,1403181,0.09%,559519,0.04%,27670556,1.80%,4150583,0.27%,0,0.00%,305654,0.02%,34089493,2.22%
AA2,25500903,匯豐中國動力基金,2402733,0.17%,1960107,0.14%,26020477,1.80%,3613961,0.25%,0,0.00%,1291133,0.09%,35288411,2.44%
AE22,25617919,匯豐雙高收益債券組合基金,0,0.00%,0,0.00%,2642870,1.00%,369989,0.14%,0,0.00%,170060,0.06%,3182919,1.20%
AA2,25651866,匯豐黃金及礦業股票型基金,1811618,0.30%,199504,0.03%,10979563,1.80%,1646933,0.27%,0,0.00%,408442,0.07%,15046060,2.47%
AC21,25695077,匯豐資源豐富國家債券基金,0,0.00%,0,0.00%,24940328,1.20%,5195909,0.25%,0,0.00%,170060,0.01%,30306297,1.46%
AC23,26286281,匯豐亞洲高收益債券基金,0,0.00%,0,0.00%,12883491,1.50%,1889596,0.22%,0,0.00%,170271,0.02%,14943358,1.74%
AA2,26335699,匯豐拉丁美洲基金,208884,0.15%,4929,0.00%,2755510,2.00%,413319,0.30%,0,0.00%,375274,0.27%,3757916,2.73%
AC23,26396604,匯豐中國高收益債券基金,0,0.00%,0,0.00%,9923085,1.08%,2107153,0.23%,0,0.00%,171426,0.02%,12201664,1.33%
AA2,38482745,匯豐中國A股匯聚基金,15989173,0.21%,9956664,0.13%,134171102,1.80%,19380265,0.26%,0,0.00%,1822782,0.02%,181319986,2.43%
AB2,38647535,匯豐中國多元資產入息平衡基金,1578307,0.07%,933695,0.04%,33736855,1.50%,5622812,0.25%,0,0.00%,1531135,0.07%,43402804,1.93%
AA2,42325064,匯豐中國科技精選基金,1962472,0.24%,1123132,0.14%,16089393,2.00%,2091622,0.26%,0,0.00%,1026769,0.13%,22293388,2.77%
AB2,42443317,匯豐亞太不含日本多元資產入息平衡基金,2925064,0.30%,1831405,0.18%,16835914,1.70%,2574898,0.26%,0,0.00%,655667,0.07%,24822948,2.51%
AA1,974066,元大2001基金,6068788,0.53%,10586729,0.92%,13804534,1.20%,2300756,0.20%,0,0.00%,180450,0.02%,32941257,2.86%
AA1,1032058,元大多福基金,9010291,0.34%,15934866,0.60%,39864231,1.50%,3986425,0.15%,0,0.00%,260350,0.01%,69056163,2.60%
AA1,92001765,元大多多基金,3903719,0.44%,6986818,0.78%,15679592,1.75%,1343959,0.15%,0,0.00%,200390,0.02%,28114478,3.14%
AA1,92004566,元大績效基金,2792777,0.48%,4803627,0.82%,8768354,1.50%,818382,0.14%,0,0.00%,150470,0.03%,17333610,2.97%
AD1,92017204,元大得利貨幣市場基金,0,0.00%,0,0.00%,13045665,0.07%,5590991,0.03%,0,0.00%,818370,0.00%,19455026,0.10%
AA1,92026219,元大卓越基金,5961509,0.19%,10639323,0.33%,51281905,1.60%,3846144,0.12%,0,0.00%,150590,0.00%,71879471,2.24%
AA1,20080023,元大店頭基金,4860390,0.41%,8489205,0.72%,18875745,1.60%,1769587,0.15%,0,0.00%,180490,0.02%,34175417,2.90%
AD1,20081331,元大萬泰貨幣市場基金,0,0.00%,0,0.00%,24968401,0.07%,11592471,0.03%,0,0.00%,1241977,0.00%,37802849,0.11%
AA1,81584335,元大高科技基金,7582657,0.24%,13726947,0.43%,50562429,1.60%,4740248,0.15%,0,0.00%,255760,0.01%,76868041,2.43%
AA1,83863951,元大經貿基金,4267328,0.38%,7469733,0.67%,17963829,1.60%,1684108,0.15%,0,0.00%,180340,0.02%,31565338,2.81%
AA1,17139204,元大新主流基金,10554588,0.44%,19043181,0.80%,38156657,1.60%,3577175,0.15%,0,0.00%,210660,0.01%,71542261,3.00%
AA1,18036281,元大巴菲特基金,1312155,0.23%,2324653,0.41%,9074005,1.60%,850685,0.15%,0,0.00%,150500,0.03%,13711998,2.42%
AD1,13530495,元大得寶貨幣市場基金,0,0.00%,0,0.00%,13229558,0.07%,5669820,0.03%,0,0.00%,925338,0.00%,19824716,0.10%
AA1,14542287,元大精準中小基金,1598087,0.31%,2752613,0.53%,8336246,1.60%,781528,0.15%,0,0.00%,150270,0.03%,13618744,2.61%
AH1,98764389,元大台灣卓越50基金,3389978,0.01%,3897163,0.01%,143219840,0.32%,15664665,0.04%,0,0.00%,22960425,0.05%,189132071,0.42%
AI1,99346928,元大台灣加權股價指數基金,3147826,0.12%,5549398,0.22%,17930511,0.70%,2561506,0.10%,0,0.00%,808033,0.03%,29997274,1.17%
AE23,99967974,元大全球ETF穩健組合基金,2761524,0.30%,5455,0.00%,8479451,0.94%,1268369,0.14%,0,0.00%,160171,0.02%,12674970,1.40%
AG,21718388,元大全球不動產證券化基金,7273822,0.27%,532640,0.02%,49228844,1.80%,6837369,0.25%,0,0.00%,618088,0.02%,64490763,2.36%
AA2,48708243,元大亞太成長基金,9716551,0.86%,1401554,0.12%,20402700,1.80%,2947052,0.26%,0,0.00%,1485221,0.13%,35953078,3.17%
AA2,48753324,元大泛歐成長基金,715865,0.11%,99519,0.02%,11642529,1.80%,1681703,0.26%,0,0.00%,274040,0.04%,14413656,2.23%
AE21,48760113,元大全球新興市場精選組合基金,638738,0.07%,2204,0.00%,11711507,1.19%,1274981,0.13%,0,0.00%,182703,0.02%,13810133,1.41%
AH1,48772770,元大台灣中型100基金,108309,0.03%,167937,0.04%,1558253,0.40%,136346,0.04%,0,0.00%,668190,0.17%,2639035,0.68%
AE21,48789815,元大全球ETF成長組合基金,3023929,0.34%,6278,0.00%,9937811,1.12%,1242306,0.14%,0,0.00%,159136,0.02%,14369460,1.62%
AG,48885346,元大全球地產建設入息基金,6012726,0.59%,397070,0.04%,17690149,1.75%,2527170,0.25%,0,0.00%,278771,0.03%,26905886,2.66%
AH1,48903175,元大台灣金融基金,52538,0.01%,71275,0.01%,3054327,0.40%,267259,0.04%,0,0.00%,939716,0.12%,4385115,0.57%
AH1,48903180,元大台商收成基金,95151,0.03%,150502,0.04%,1388554,0.40%,121485,0.04%,0,0.00%,1812169,0.52%,3567861,1.03%
AH1,48903196,元大台灣電子科技基金,88044,0.03%,93371,0.03%,1167615,0.40%,102168,0.04%,0,0.00%,502746,0.17%,1953944,0.67%
AA2,48952816,元大全球公用能源效率基金,1567849,0.19%,321231,0.04%,14625293,1.80%,2112564,0.26%,0,0.00%,201255,0.02%,18828192,2.32%
AH1,48966213,元大台灣高股息基金,9229233,0.10%,14980011,0.17%,34774352,0.40%,3080404,0.04%,0,0.00%,6075183,0.07%,68139183,0.77%
AA2,10348058,元大全球農業商機基金,1327128,0.23%,246891,0.04%,10543021,1.85%,1538706,0.27%,0,0.00%,189873,0.03%,13845619,2.43%
AA2,25520400,元大新中國基金,6897918,0.34%,1336407,0.07%,36739700,1.80%,5306824,0.26%,0,0.00%,152279,0.01%,50433128,2.47%
AI2,25591306,元大大中華價值指數基金,640073,0.07%,404884,0.05%,8907468,1.00%,1425204,0.16%,0,0.00%,1016667,0.11%,12394296,1.39%
AH2,25610486,元大標智滬深300基金,5573934,0.05%,38481,0.00%,32342520,0.30%,10780830,0.10%,0,0.00%,542282,0.01%,49278047,0.46%
AA2,25622390,元大印度基金,1245377,0.30%,63417,0.02%,7566865,1.80%,1177073,0.28%,0,0.00%,4754923,1.13%,14807655,3.52%
AE22,25638920,元大全球靈活配置債券組合基金,201763,0.11%,0,0.00%,869876,0.48%,235234,0.13%,0,0.00%,152252,0.08%,1459125,0.81%
AA2,25643156,元大新興亞洲基金,1473089,0.27%,447974,0.08%,11057435,2.00%,1548042,0.28%,0,0.00%,326061,0.06%,14852601,2.69%
AI2,26203825,元大印度指數基金,106408,0.06%,0,0.00%,2293210,1.25%,293517,0.16%,0,0.00%,1892770,1.03%,4585905,2.50%
AI2,26203846,元大印尼指數基金,120084,0.05%,48586,0.02%,3189926,1.25%,408315,0.16%,0,0.00%,466167,0.18%,4233078,1.66%
AI2,26203851,元大巴西指數基金,379435,0.07%,97188,0.02%,6418702,1.25%,1026990,0.20%,0,0.00%,476001,0.09%,8398316,1.64%
AA2,26206323,元大華夏中小基金,3038105,0.26%,645965,0.06%,20771934,1.80%,3000398,0.26%,0,0.00%,200471,0.02%,27656873,2.40%
AH1,26282102,元大富櫃50基金,89436,0.03%,140913,0.05%,1113043,0.40%,97380,0.04%,0,0.00%,424134,0.15%,1864906,0.67%
AH1,26306553,元大摩臺基金,30537,0.01%,28062,0.01%,847735,0.30%,98891,0.04%,0,0.00%,366380,0.13%,1371605,0.49%
AA2,26326707,元大新興市場ESG策略基金,1125603,0.24%,449473,0.09%,9556817,2.00%,1481296,0.31%,0,0.00%,318305,0.07%,12931494,2.71%
AC23,26394367,元大中國高收益點心債券基金,0,0.00%,0,0.00%,1597829,0.70%,570667,0.25%,0,0.00%,152252,0.07%,2320748,1.02%
AB2,31830473,元大中國平衡基金,1385167,0.14%,228292,0.02%,15088179,1.50%,2514670,0.25%,0,0.00%,182259,0.02%,19398567,1.93%
AH2,31830488,元大上證50基金,11883297,0.18%,621308,0.01%,65277949,0.99%,6593733,0.10%,0,0.00%,3713476,0.06%,88089763,1.33%
AI2,31931789,元大亞太政府公債指數基金,0,0.00%,0,0.00%,9680360,0.85%,2619380,0.23%,0,0.00%,4939920,0.43%,17239660,1.51%
AC21,38546950,元大中國機會債券基金,0,0.00%,0,0.00%,3072428,1.00%,737371,0.24%,0,0.00%,540697,0.18%,4350496,1.42%
AD2,38546966,元大人民幣貨幣市場基金,0,0.00%,0,0.00%,9844882,0.30%,3281620,0.10%,0,0.00%,271850,0.01%,13398352,0.41%
AH1,38619904,元大台灣50單日正向2倍基金,976698,0.13%,800641,0.10%,7753511,1.00%,310154,0.04%,0,0.00%,811242,0.10%,10652246,1.38%
AH1,38619910,元大台灣50單日反向1倍基金,42121892,0.06%,36846750,0.05%,709255416,1.00%,28370205,0.04%,0,0.00%,29684336,0.04%,846278599,1.19%
AA2,38639090,元大大中華TMT基金,4368775,0.19%,2405437,0.11%,41148878,1.80%,5943735,0.26%,0,0.00%,564153,0.02%,54430978,2.38%
AH2,42300232,元大滬深300單日反向1倍基金,457106,0.37%,31388,0.03%,1222190,0.99%,259259,0.21%,0,0.00%,1164589,0.94%,3134532,2.54%
AH2,42300253,元大滬深300單日正向2倍基金,216878599,0.78%,44472,0.00%,272226159,0.98%,63967443,0.23%,0,0.00%,12357020,0.04%,565473693,2.03%
AA2,42307684,元大全球股票入息基金,2256709,0.28%,217732,0.03%,14653531,1.80%,2116626,0.26%,0,0.00%,220232,0.03%,19464830,2.39%
AC21,42321314,元大新興印尼機會債券基金,0,0.00%,0,0.00%,29586696,1.00%,7396666,0.25%,0,0.00%,41774647,1.41%,78758009,2.66%
AH2,42333563,元大標普500單日反向1倍基金,755755,0.03%,0,0.00%,28587309,0.99%,5197706,0.18%,0,0.00%,1975584,0.07%,36516354,1.27%
AH2,42333579,元大標普500單日正向2倍基金,75120,0.06%,0,0.00%,1350103,0.99%,272737,0.20%,0,0.00%,873088,0.64%,2571048,1.89%
AH2,42333613,元大標普500基金,2446911,0.09%,8376,0.00%,11214549,0.41%,5795700,0.21%,0,0.00%,1840104,0.07%,21305640,0.77%
AC21,42381749,元大全球美元公司債券基金,0,0.00%,0,0.00%,5267039,1.00%,1316772,0.25%,0,0.00%,192780,0.04%,6776591,1.29%
AD2,42381754,元大美元貨幣市場基金,0,0.00%,0,0.00%,6516671,0.30%,2172213,0.10%,0,0.00%,224461,0.01%,8913345,0.41%
AH2,42398663,元大日經225基金,70123,0.06%,0,0.00%,569284,0.50%,227722,0.20%,0,0.00%,462100,0.41%,1329229,1.17%
AH2,42398684,元大歐洲50基金,728870,0.09%,200282,0.02%,4225554,0.50%,2028258,0.24%,0,0.00%,1218114,0.14%,8401078,0.99%
AB2,42403764,元大新東協平衡基金,8784731,0.55%,1690667,0.11%,25684708,1.60%,4173778,0.26%,0,0.00%,5172222,0.32%,45506106,2.83%
AH2,42441583,元大韓國KOSPI200基金,74860,0.05%,89577,0.07%,684088,0.50%,273649,0.20%,0,0.00%,377007,0.28%,1499181,1.10%
AB2,42451239,元大大中華豐益平衡基金,3347267,0.26%,795438,0.06%,18420648,1.45%,3166020,0.25%,0,0.00%,422394,0.03%,26151767,2.06%
AH2,42461567,元大美國政府20年期(以上)債券單日正向2倍基金,53599,0.03%,0,0.00%,1175139,0.73%,329034,0.21%,0,0.00%,1464302,0.91%,3022074,1.88%
AH2,42461573,元大美國政府20年期(以上)債券基金,0,0.00%,0,0.00%,36345734,0.16%,16639122,0.07%,0,0.00%,9530097,0.04%,62514953,0.28%
AH2,42461588,元大美國政府20年期(以上)債券單日反向1倍基金,36844,0.02%,0,0.00%,1583903,0.73%,337892,0.16%,0,0.00%,1465149,0.68%,3423788,1.58%
AD2,42458937,元大澳幣貨幣市場基金,0,0.00%,0,0.00%,1197438,0.29%,399149,0.10%,0,0.00%,224984,0.05%,1821571,0.43%
AC21,42481326,元大新興亞洲美元債券基金,0,0.00%,0,0.00%,17038309,0.76%,4089200,0.18%,0,0.00%,157701,0.01%,21285210,0.95%
AH2,42469744,元大美國政府7至10年期債券基金,0,0.00%,0,0.00%,1047779,0.22%,445296,0.09%,0,0.00%,814518,0.17%,2307593,0.48%
AH2,42469759,元大美國政府7至10年期債券單日正向2倍基金,31202,0.02%,0,0.00%,522419,0.41%,146281,0.12%,0,0.00%,957272,0.76%,1657174,1.31%
AH2,42469765,元大美國政府7至10年期債券單日反向1倍基金,16881,0.01%,0,0.00%,614282,0.41%,106482,0.07%,0,0.00%,958986,0.64%,1696631,1.14%
AH1,42540916,元大台灣高股息低波動ETF基金,9656544,0.23%,7739467,0.19%,3764306,0.09%,405045,0.01%,0,0.00%,1355739,0.03%,22921101,0.56%
AI2,42525387,元大亞太優質高股息100指數基金,3292222,0.11%,231620,0.01%,5384335,0.17%,1054047,0.03%,0,0.00%,352673,0.01%,10314897,0.33%
AC21,42538806,元大新興雙印四年到期債券基金,0,0.00%,0,0.00%,6713737,0.22%,349104,0.01%,0,0.00%,155405,0.01%,7218246,0.24%
AA1,92019786,景順潛力基金,1029529,0.05%,2024452,0.10%,33544176,1.60%,2935115,0.14%,0,0.00%,180550,0.01%,39713822,1.89%
AD1,92025942,景順貨幣市場基金,0,0.00%,0,0.00%,1577112,0.10%,551963,0.04%,0,0.00%,156420,0.01%,2285495,0.14%
AA2,97993482,景順全球科技基金,234089,0.01%,156447,0.01%,29180234,1.75%,4168595,0.25%,0,0.00%,214525,0.01%,33953890,2.04%
AA1,73989256,景順台灣科技基金,463090,0.07%,904291,0.13%,10790925,1.60%,944212,0.14%,0,0.00%,150290,0.02%,13252808,1.97%
AA1,17140568,景順主流基金,592686,0.10%,1024837,0.17%,9654812,1.60%,844791,0.14%,0,0.00%,150687,0.02%,12267813,2.03%
AA2,14687516,景順全球康健基金,70697,0.01%,25760,0.01%,8643049,1.80%,816288,0.17%,0,0.00%,153054,0.03%,9708848,2.02%
AC21,38522556,景順人民幣新興亞太入息基金,0,0.00%,0,0.00%,9162072,1.40%,1701534,0.26%,0,0.00%,154716,0.02%,11018322,1.68%
AE23,42391079,景順全天候智慧組合基金,441531,0.05%,25463,0.00%,11663222,1.25%,1399591,0.15%,0,0.00%,166873,0.02%,13696680,1.47%
AC21,42524129,景順2023目標到期新興主權債券基金,0,0.00%,0,0.00%,17884654,0.45%,2146160,0.05%,0,0.00%,96363,0.00%,20127177,0.51%
AA1,92003102,瀚亞高科技基金,3389411,0.29%,5624385,0.49%,17394010,1.50%,1739397,0.15%,0,0.00%,160250,0.01%,28307453,2.44%
AA1,92012572,瀚亞外銷基金,18811409,0.50%,29586106,0.78%,60784577,1.60%,5698549,0.15%,0,0.00%,160300,0.00%,115040941,3.03%
AA1,97990696,瀚亞菁華基金,4324576,0.52%,6634527,0.79%,13417936,1.60%,1257946,0.15%,0,0.00%,160299,0.02%,25795284,3.08%
AA1,81595924,瀚亞中小型股基金,4334341,0.47%,7089827,0.77%,14685402,1.60%,1376763,0.15%,0,0.00%,160391,0.02%,27646724,3.01%
AD1,83867345,瀚亞威寶貨幣市場基金,0,0.00%,0,0.00%,22984152,0.07%,9850357,0.03%,0,0.00%,1115740,0.00%,33950249,0.10%
AA1,17603899,瀚亞電通網基金,1435623,0.34%,2423909,0.57%,6851209,1.60%,642299,0.15%,0,0.00%,160220,0.04%,11513260,2.69%
AA2,17611814,瀚亞歐洲基金,4387903,0.20%,3132644,0.14%,38520327,1.75%,6603479,0.30%,0,0.00%,678999,0.03%,53323352,2.42%
AB1,18036769,瀚亞理財通基金,9142877,0.23%,14722674,0.38%,46856106,1.20%,4685605,0.12%,0,0.00%,244455,0.01%,75651717,1.94%
AA2,14692623,瀚亞美國高科技基金,2931704,0.21%,342352,0.02%,24305724,1.75%,3888908,0.28%,0,0.00%,192010,0.01%,31660698,2.28%
AE23,99967806,瀚亞股債入息組合基金,1156889,0.05%,6387,0.00%,19952175,0.93%,2785687,0.13%,0,0.00%,243353,0.01%,24144491,1.13%
AA2,21704130,瀚亞印度基金,15199401,0.17%,5891676,0.07%,134227705,1.50%,23266144,0.26%,0,0.00%,718675,0.01%,179303601,2.00%
AA2,48733897,瀚亞亞太高股息基金,2095356,0.20%,1570240,0.15%,18345018,1.75%,3144849,0.30%,0,0.00%,356306,0.03%,25511769,2.43%
AE22,48801000,瀚亞精選傘型基金之債券精選組合基金,77026,0.00%,329,0.00%,34201697,1.00%,4463569,0.13%,0,0.00%,222673,0.01%,38965294,1.13%
AE21,48801016,瀚亞精選傘型基金之趨勢精選組合基金,43143,0.01%,711,0.00%,3389232,0.95%,465458,0.13%,0,0.00%,168834,0.05%,4067378,1.14%
AG,48836541,瀚亞亞太不動產證券化基金,8179845,0.34%,2969494,0.12%,42109102,1.75%,6256206,0.26%,0,0.00%,3923873,0.16%,63438520,2.64%
AA2,48885958,瀚亞亞太基礎建設基金,1386844,0.15%,837580,0.09%,16564361,1.75%,2460990,0.26%,0,0.00%,302860,0.03%,21552635,2.28%
AA2,10310200,瀚亞全球綠色金脈基金,171593,0.05%,6504,0.00%,6795694,2.00%,815473,0.24%,0,0.00%,254701,0.07%,8043965,2.37%
AA2,10357632,瀚亞非洲基金,830749,0.10%,456658,0.06%,16103001,2.00%,2576476,0.32%,0,0.00%,192000,0.02%,20158884,2.50%
AA2,25633559,瀚亞巴西基金,2993968,0.20%,451884,0.03%,30146364,2.00%,3919026,0.26%,0,0.00%,192000,0.01%,37703242,2.50%
