類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
5,99019348,建弘高股息平衡基金,2303538,0.24%,3107466,0.32%,11523725,1.20%,1152203,0.12%,0,0.00%,577604,0.06%,18664536,1.94%
5,99353151,建弘中概平衡基金,11589102,0.48%,18272206,0.75%,29066125,1.20%,2906428,0.12%,0,0.00%,672731,0.03%,62506592,2.58%
8,29203166,建弘全球平衡組合基金,0,0.00%,0,0.00%,6971883,0.63%,1375015,0.13%,0,0.00%,22739,0.00%,8369637,0.76%
7,21766114,建弘美元短期債券基金,0,0.00%,0,0.00%,15564977,0.26%,2445927,0.04%,0,0.00%,417486,0.01%,18428390,0.31%
3,1047806,匯豐台灣基金,18373706,0.23%,20394909,0.26%,78363283,1.00%,12173183,0.16%,0,0.00%,797465,0.01%,130102546,1.66%
2,989005,匯豐匯豐基金,4261161,0.34%,5544356,0.44%,19075034,1.50%,2543339,0.20%,0,0.00%,238724,0.02%,31662614,2.50%
2,1050013,匯豐成長基金,3908694,0.46%,4670820,0.55%,12831287,1.50%,1710856,0.20%,0,0.00%,3896,0.00%,23125553,2.71%
4,1021658,匯豐萬邦基金,1586663,0.39%,92587,0.02%,6156272,1.50%,492501,0.12%,0,0.00%,479268,0.12%,8807291,2.14%
5,971080,匯豐安富基金,14278782,0.50%,15526269,0.54%,33724319,1.17%,4870234,0.17%,0,0.00%,1765751,0.06%,70165355,2.44%
2,76941376,匯豐成功基金,8869399,0.57%,11253295,0.72%,11005273,0.70%,2201398,0.14%,0,0.00%,-6392,0.00%,33322973,2.12%
6,1013067,匯豐成龍基金,0,0.00%,0,0.00%,23677645,0.39%,4815687,0.08%,0,0.00%,11080,0.00%,28504412,0.47%
2,1031298,匯豐龍鳳基金,9846931,0.57%,11965863,0.70%,20674840,1.20%,2067486,0.12%,0,0.00%,248593,0.01%,44803713,2.61%
2,92017794,匯豐龍騰電子基金,10414237,0.22%,12951253,0.28%,55869651,1.20%,6983720,0.15%,0,0.00%,17337,0.00%,86236198,1.86%
6,92025871,匯豐富泰債券基金,0,0.00%,0,0.00%,66773831,0.26%,26169449,0.10%,0,0.00%,2610,0.00%,92945890,0.36%
6,97993027,匯豐富泰二號債券基金,0,0.00%,0,0.00%,41540205,0.33%,9962323,0.08%,0,0.00%,2330,0.00%,51504858,0.41%
2,97995664,匯豐中小基金,3685507,0.27%,4725861,0.35%,20236083,1.50%,1888688,0.14%,0,0.00%,76310,0.01%,30612449,2.27%
2,73987671,匯豐台灣精典基金,9490314,0.50%,12065725,0.64%,28383285,1.50%,2459889,0.13%,0,0.00%,6968,0.00%,52406181,2.78%
4,18031954,匯豐太平洋精典基金,19270095,1.20%,6453943,0.40%,28945989,1.81%,2572971,0.16%,0,0.00%,212468,0.01%,57455466,3.59%
8,15587747,匯豐歐洲精典組合基金,838437,0.24%,63418,0.02%,2913943,0.85%,509410,0.15%,0,0.00%,5766,0.00%,4330974,1.26%
7,99033427,匯豐環宇債券基金,0,0.00%,0,0.00%,1574129,0.50%,346315,0.11%,0,0.00%,25670,0.01%,1946114,0.62%
8,99364571,匯豐環宇精選平衡組合基金,0,0.00%,0,0.00%,15081936,0.70%,2800933,0.13%,0,0.00%,2966,0.00%,17885835,0.83%
5,99989750,匯豐三高平衡基金,8337057,0.13%,5588577,0.09%,51675993,0.81%,5167596,0.08%,0,0.00%,5319232,0.08%,76088455,1.19%
4,48686374,匯豐金磚動力基金,28145309,0.25%,2177471,0.02%,16529306,0.15%,3079241,0.03%,0,0.00%,8970,0.00%,49940297,0.44%
2,77537509,元大多元基金,3244663,0.59%,3644321,0.67%,6543577,1.20%,817950,0.15%,0,0.00%,570981,0.10%,14821492,2.72%
6,1031608,元大多利基金,0,0.00%,0,0.00%,36054139,0.25%,11957376,0.08%,0,0.00%,2466834,0.02%,50478349,0.36%
2,1032058,元大多福基金,19454606,1.16%,22776532,1.36%,25077153,1.50%,2507722,0.15%,0,0.00%,208953,0.01%,70024966,4.19%
2,92001765,元大多多基金,8127104,0.37%,10495418,0.48%,38306352,1.75%,3283395,0.15%,0,0.00%,835345,0.04%,61047614,2.78%
2,92026219,元大卓越基金,44324329,0.79%,55666413,0.99%,89974682,1.60%,6748098,0.12%,0,0.00%,8668,0.00%,196722190,3.49%
6,97980178,元大多利二號基金,0,0.00%,0,0.00%,54529820,0.24%,18237955,0.08%,0,0.00%,2406355,0.01%,75174130,0.33%
2,20080023,元大店頭基金,6717753,0.50%,7752025,0.57%,21592556,1.60%,2024318,0.15%,0,0.00%,1249,0.00%,38087901,2.82%
6,20081331,元大萬泰基金,0,0.00%,0,0.00%,53655284,0.25%,17411418,0.08%,0,0.00%,1844002,0.01%,72910704,0.34%
2,81584335,元大高科技基金,42817212,0.72%,53018156,0.90%,94571973,1.60%,8866132,0.15%,0,0.00%,2456,0.00%,199275929,3.37%
2,83863951,元大經貿基金,21189093,1.38%,23178686,1.51%,24626597,1.60%,2308753,0.15%,0,0.00%,730,0.00%,71303859,4.64%
2,17139204,元大新主流基金,18217384,1.62%,20747378,1.85%,17963471,1.60%,1684090,0.15%,0,0.00%,534,0.00%,58612857,5.22%
4,17612481,元大全球通訊基金,1860862,0.29%,0,0.00%,11286726,1.75%,1676887,0.26%,0,0.00%,504,0.00%,14824979,2.30%
2,18036281,元大巴菲特基金,7995461,0.92%,9270181,1.06%,13941050,1.60%,1306966,0.15%,0,0.00%,792,0.00%,32514450,3.73%
5,18475197,元大平衡基金,3851828,0.63%,4067982,0.66%,7386205,1.20%,738611,0.12%,0,0.00%,1783,0.00%,16046409,2.60%
5,98636553,元大雙盈基金,2726988,0.75%,3084663,0.85%,3610921,1.00%,361083,0.10%,0,0.00%,277,0.00%,9783932,2.71%
4,14696466,元大全球成長基金,3322075,1.37%,440747,0.18%,4243497,1.75%,630452,0.26%,0,0.00%,3214,0.00%,8639985,3.56%
8,80913767,元大精華組合基金,31636,0.01%,11073,0.00%,677778,0.12%,276572,0.05%,0,0.00%,0,0.00%,997059,0.18%
7,99032193,元大全球債券基金,0,0.00%,0,0.00%,4768701,1.00%,572255,0.12%,0,0.00%,70,0.00%,5341026,1.12%
5,99629572,元大全球平衡基金,899006,0.17%,0,0.00%,7810563,1.49%,1353823,0.26%,0,0.00%,95,0.00%,10063487,1.92%
10,99953253,元大龍虎傘型之祥龍保本基金,0,0.00%,0,0.00%,20538882,1.05%,1867320,0.10%,251899,0.01%,87500,0.00%,22745601,1.17%
10,99953269,元大龍虎傘型之瑞虎保本基金,0,0.00%,0,0.00%,20937462,0.95%,1903356,0.09%,256917,0.01%,87500,0.00%,23185235,1.05%
8,21752548,元大全球組合基金,0,0.00%,0,0.00%,27306728,0.40%,4232799,0.06%,0,0.00%,672,0.00%,31540199,0.46%
2,92019786,景順潛力基金,5712924,0.60%,6643345,0.70%,19219708,2.02%,1799295,0.19%,0,0.00%,144100,0.02%,33519372,3.53%
6,92025942,景順債券基金,0,0.00%,0,0.00%,68744054,0.35%,15712930,0.08%,0,0.00%,2894778,0.01%,87351762,0.44%
4,97993482,景順全球科技基金,14457757,0.41%,1521636,0.04%,61355626,1.75%,8765080,0.25%,0,0.00%,3381408,0.10%,89481507,2.55%
4,81598957,景順龍基金,1183221,0.36%,1160385,0.36%,5678711,1.75%,811232,0.25%,0,0.00%,396784,0.12%,9230333,2.84%
2,73989256,景順台灣科技基金,6573077,0.36%,7945049,0.44%,28972471,1.60%,2535082,0.14%,0,0.00%,24651,0.00%,46050330,2.54%
2,17140568,景順主流基金,3446512,0.29%,4702409,0.40%,18710738,1.60%,1637181,0.14%,0,0.00%,11140,0.00%,28507980,2.44%
5,17606713,景順平衡基金,3100415,0.35%,3336141,0.38%,10580839,1.20%,1058096,0.12%,0,0.00%,19998,0.00%,18095489,2.05%
4,17612362,景順寰宇先進科技基金,1215466,0.16%,154265,0.02%,13479399,1.80%,2096787,0.28%,0,0.00%,1597820,0.21%,18543737,2.48%
6,18487742,景順收益基金,0,0.00%,0,0.00%,48031748,0.35%,10978699,0.08%,0,0.00%,16181412,0.12%,75191859,0.55%
6,14554467,景順公債基金,0,0.00%,0,0.00%,3057322,0.50%,489186,0.08%,0,0.00%,2600,0.00%,3549108,0.58%
4,14687516,景順全球康健基金,1464310,0.32%,86515,0.02%,8268319,1.80%,780905,0.17%,0,0.00%,790406,0.17%,11390455,2.48%
2,15588302,景順台灣精選成長基金,2188592,0.40%,2432097,0.45%,8693142,1.60%,814989,0.15%,0,0.00%,4847,0.00%,14133667,2.60%
7,94981358,景順全球收益基金,0,0.00%,0,0.00%,8284335,0.90%,920482,0.10%,0,0.00%,60522,0.01%,9265339,1.00%
5,99360527,景順富麗人生基金,2051967,0.13%,2795074,0.18%,18921956,1.20%,1892202,0.12%,0,0.00%,110409,0.01%,25771608,1.64%
5,21729527,景順高股息平衡基金,1898359,0.22%,1629354,0.19%,5058906,0.58%,505887,0.06%,0,0.00%,4511,0.00%,9097017,1.03%
6,1033325,保誠威鋒二號基金,0,0.00%,0,0.00%,21022592,0.09%,23642880,0.10%,0,0.00%,268660,0.00%,44934132,0.19%
2,92003102,保誠高科技基金,12412634,0.32%,17009660,0.44%,57372429,1.50%,5039650,0.13%,0,0.00%,217971,0.01%,92052344,2.41%
2,92012572,保誠外銷基金,10004848,0.26%,12641396,0.33%,60491543,1.60%,5671076,0.15%,0,0.00%,395,0.00%,88809258,2.35%
6,92029216,保誠獨特基金,0,0.00%,0,0.00%,19675721,0.16%,5984222,0.05%,0,0.00%,1910,0.00%,25661853,0.21%
2,97978102,保誠掌櫃基金,2599184,0.49%,2950610,0.56%,8494775,1.60%,690197,0.13%,0,0.00%,420,0.00%,14735186,2.78%
2,97983647,保誠元滿基金,2864818,0.76%,3522682,0.94%,5622106,1.50%,562233,0.15%,0,0.00%,564,0.00%,12572403,3.35%
2,97990696,保誠菁華基金,6714705,0.66%,6905480,0.68%,16167336,1.60%,1515693,0.15%,0,0.00%,424,0.00%,31303638,3.10%
4,81581219,保誠亞太三喜基金,5127361,0.78%,1360491,0.21%,11482568,1.74%,1715796,0.26%,0,0.00%,498630,0.08%,20184846,3.06%
2,81595924,保誠中小型股基金,8244844,0.46%,10119992,0.56%,28899812,1.60%,2709361,0.15%,0,0.00%,593,0.00%,49974602,2.77%
6,83867345,保誠威寶基金,0,0.00%,0,0.00%,9757490,0.04%,22796931,0.10%,0,0.00%,3290,0.00%,32557711,0.14%
2,17603899,保誠電通網基金,16128070,0.84%,18589423,0.97%,30751319,1.60%,2882930,0.15%,0,0.00%,230,0.00%,68351972,3.56%
4,17611814,保誠歐洲基金,3255285,0.37%,298019,0.03%,15586470,1.75%,2671964,0.30%,0,0.00%,0,0.00%,21811738,2.45%
5,18036769,保誠理財通基金,11291780,0.52%,12564179,0.58%,26060031,1.20%,2606003,0.12%,0,0.00%,37479,0.00%,52559472,2.42%
4,14692623,保誠美國高科技基金,1365288,0.28%,71604,0.01%,8639284,1.75%,1382285,0.28%,0,0.00%,438,0.00%,11458899,2.32%
8,98669625,保誠運籌人生基金,630,0.00%,1440,0.00%,1402194,0.21%,328473,0.05%,0,0.00%,200,0.00%,1732937,0.26%
5,99033502,保誠理財通二號基金,9655943,0.56%,12327841,0.71%,20770874,1.20%,2077092,0.12%,0,0.00%,35864,0.00%,44867614,2.59%
5,99360224,保誠理財通三號基金,3018224,0.08%,3880266,0.10%,45625044,1.20%,4562499,0.12%,0,0.00%,1061160,0.03%,58147193,1.53%
8,99967806,保誠質量精選組合基金,13512221,1.13%,0,0.00%,9440374,0.79%,1373411,0.12%,0,0.00%,250,0.00%,24326256,2.04%
4,21704130,保誠印度基金,15101145,0.48%,4515288,0.14%,27496884,0.87%,4766131,0.15%,0,0.00%,6939316,0.22%,58818764,1.86%
7,48685662,保誠美元短期債券基金,0,0.00%,0,0.00%,3553635,0.06%,1066085,0.02%,0,0.00%,435,0.00%,4620155,0.08%
2,1032183,保德信高成長基金,11997392,0.34%,14397173,0.41%,42425520,1.20%,5303196,0.15%,0,0.00%,204322,0.01%,74327603,2.10%
2,92013967,保德信金滿意基金,20679453,0.39%,24390837,0.46%,85108876,1.60%,7978951,0.15%,0,0.00%,84009,0.00%,138242126,2.60%
4,92029139,保德信亞太基金,3833979,0.67%,921234,0.16%,9972931,1.75%,1481696,0.26%,0,0.00%,1972110,0.35%,18181950,3.19%
6,97978047,保德信債券基金,0,0.00%,0,0.00%,77313389,0.30%,23194023,0.09%,0,0.00%,1954939,0.01%,102462351,0.40%
2,97988636,保德信店頭市場基金,6685269,0.63%,5668210,0.53%,17015398,1.61%,1595190,0.15%,0,0.00%,9292,0.00%,30973359,2.92%
6,20089122,保德信瑞騰基金,90,0.00%,0,0.00%,18804435,0.30%,5641330,0.09%,0,0.00%,244816,0.00%,24690671,0.39%
2,20097447,保德信第一基金,6041030,0.43%,6386261,0.46%,22455431,1.60%,2105199,0.15%,0,0.00%,8642,0.00%,36996563,2.64%
2,73990649,保德信科技島基金,11415522,0.36%,13335816,0.42%,51349566,1.60%,4814016,0.15%,0,0.00%,32021,0.00%,80946941,2.52%
4,73998065,保德信大中華基金,1495852,0.51%,733230,0.25%,5149749,1.75%,765116,0.26%,0,0.00%,150012,0.05%,8293959,2.82%
2,83866508,保德信中小型股基金,4791460,0.34%,4759094,0.33%,22910179,1.60%,2147832,0.15%,0,0.00%,6213,0.00%,34614778,2.42%
2,17602625,保德信新世紀基金,11022068,0.53%,12472885,0.60%,33171846,1.60%,3109865,0.15%,0,0.00%,23301,0.00%,59799965,2.89%
4,17611791,保德信日韓基金,1713888,0.26%,0,0.00%,11708373,1.75%,1739524,0.26%,0,0.00%,1521354,0.23%,16683139,2.50%
5,18044064,保德信金平衡基金,932524,0.36%,887226,0.34%,3130100,1.20%,313018,0.12%,0,0.00%,3513,0.00%,5266381,2.02%
2,13528977,保德信台商全方位基金,3429736,0.85%,3814615,0.95%,6460318,1.60%,605658,0.15%,0,0.00%,35000,0.01%,14345327,3.55%
4,14692638,保德信全球醫療生化基金,12157646,0.37%,0,0.00%,58478452,1.80%,8771778,0.27%,0,0.00%,6585333,0.20%,85993209,2.65%
4,98755451,保德信全球中小基金,2898983,0.32%,54563,0.01%,16543001,1.80%,2481450,0.27%,0,0.00%,1253883,0.14%,23231880,2.53%
4,99166875,保德信美國基金,2504581,0.53%,0,0.00%,8566672,1.80%,1142223,0.24%,0,0.00%,1479585,0.31%,13693061,2.87%
8,99611329,保德信全球組合基金,98212,0.01%,27987,0.00%,8981752,0.95%,1229194,0.13%,0,0.00%,211552,0.02%,10548697,1.11%
4,29211264,保德信全球科技基金,2591504,0.61%,65848,0.02%,7607786,1.79%,1014369,0.24%,0,0.00%,114918,0.03%,11394425,2.69%
8,99975496,保德信全球平衡組合基金,46605,0.00%,16520,0.00%,12883505,0.72%,1689111,0.09%,0,0.00%,10030,0.00%,14645771,0.82%
8,48688083,保德信全球債券組合基金,0,0.00%,0,0.00%,4185530,0.08%,544116,0.01%,0,0.00%,5656,0.00%,4735302,0.10%
2,77537493,統一統信基金,11512819,0.61%,13897098,0.73%,22756165,1.20%,2844525,0.15%,0,0.00%,484766,0.03%,51495373,2.71%
2,1031699,統一全天候基金,4702737,0.28%,5939421,0.35%,20291256,1.20%,3381883,0.20%,0,0.00%,317572,0.02%,34632869,2.05%
2,92002244,統一黑馬基金,8256053,0.73%,9837708,0.87%,17026995,1.50%,1589177,0.14%,0,0.00%,281155,0.02%,36991088,3.26%
2,92012762,統一龍馬基金,5196497,0.61%,6278967,0.74%,13447172,1.58%,1191519,0.14%,0,0.00%,66193,0.01%,26180348,3.08%
6,92017176,統一強棒基金,0,0.00%,0,0.00%,88589058,0.28%,20797560,0.07%,0,0.00%,35399116,0.11%,144785734,0.46%
2,97977878,統一店頭市場基金,4791619,1.05%,5358104,1.17%,7327283,1.60%,595347,0.13%,0,0.00%,38177,0.01%,18110530,3.96%
6,20080826,統一全壘打基金,0,0.00%,0,0.00%,67409863,0.30%,17975958,0.08%,0,0.00%,24532733,0.11%,109918554,0.49%
2,81581724,統一經建基金,3761990,0.57%,4606130,0.70%,10458801,1.60%,980513,0.15%,0,0.00%,58204,0.01%,19865638,3.04%
2,73990253,統一奔騰基金,15831570,1.19%,17477117,1.32%,21256866,1.60%,1992838,0.15%,0,0.00%,109018,0.01%,56667409,4.27%
2,17605622,統一大滿貫基金,12816693,0.64%,14899558,0.74%,32244974,1.60%,3022966,0.15%,0,0.00%,188240,0.01%,63172431,3.13%
4,18030553,統一亞太基金,1583123,0.47%,726984,0.21%,5940628,1.75%,882617,0.26%,0,0.00%,1999352,0.59%,11132704,3.28%
5,99330854,統一保安平衡基金,5395194,0.29%,6271836,0.33%,22570420,1.20%,2257037,0.12%,0,0.00%,526479,0.03%,37020966,1.96%
8,29221349,統一全球精選組合基金,0,0.00%,0,0.00%,8725086,0.96%,1180656,0.13%,0,0.00%,6159,0.00%,9911901,1.09%
10,21719680,統一精選保證一號基金,0,0.00%,0,0.00%,16625517,0.78%,1662552,0.08%,221090,0.01%,2151857,0.10%,20661016,0.97%
1,974018,富邦富邦基金,30588316,0.77%,34636609,0.88%,47500962,1.20%,5937617,0.15%,0,0.00%,2422966,0.06%,121086470,3.06%
6,76949026,富邦如意基金,0,0.00%,0,0.00%,121776942,0.34%,35591443,0.10%,0,0.00%,716047,0.00%,158084432,0.44%
2,92002384,富邦精準基金,29049896,0.98%,34402597,1.16%,44511580,1.50%,4451146,0.15%,0,0.00%,273312,0.01%,112688531,3.80%
2,92010477,富邦長紅基金,12199007,0.73%,15081424,0.90%,26904760,1.60%,2522307,0.15%,0,0.00%,4818,0.00%,56712316,3.37%
3,92010770,富邦台灣鳳凰基金,1510783,0.63%,1707771,0.72%,3576459,1.50%,1000000,0.42%,0,0.00%,63207,0.03%,7858220,3.30%
2,97974078,富邦冠軍基金,9388505,1.01%,11189311,1.21%,14839345,1.60%,1391181,0.15%,0,0.00%,1247,0.00%,36809589,3.97%
6,97980579,富邦如意二號基金,0,0.00%,0,0.00%,120898280,0.34%,35076990,0.10%,0,0.00%,386238,0.00%,156361508,0.45%
2,20089755,富邦精銳中小基金,22280561,0.60%,28789299,0.78%,57971307,1.56%,5559858,0.15%,0,0.00%,755635,0.02%,115356660,3.11%
2,81585475,富邦高成長基金,16616617,1.14%,19723790,1.35%,23311672,1.60%,2185460,0.15%,0,0.00%,3145,0.00%,61840684,4.24%
6,81598540,富邦吉祥一號基金,0,0.00%,0,0.00%,89073839,0.35%,20360791,0.08%,0,0.00%,592823,0.00%,110027453,0.43%
2,83864683,富邦科技基金,10009729,0.95%,12101645,1.15%,16770678,1.60%,1572253,0.15%,0,0.00%,3297,0.00%,40457602,3.86%
6,19331085,富邦如意三號基金,0,0.00%,0,0.00%,102819607,0.35%,29377062,0.10%,0,0.00%,303293,0.00%,132499962,0.45%
2,17148301,富邦台灣心基金,3491853,0.22%,4731902,0.30%,25033279,1.60%,2346870,0.15%,0,0.00%,2976,0.00%,35606880,2.27%
2,17153795,富邦價值基金,8309842,1.12%,9748945,1.32%,11862064,1.60%,1112064,0.15%,0,0.00%,868,0.00%,31033783,4.19%
2,17608445,富邦網路基金,5456660,1.06%,6358967,1.24%,8200477,1.60%,768784,0.15%,0,0.00%,590,0.00%,20785478,4.06%
6,17607229,富邦千禧龍債券基金,0,0.00%,0,0.00%,35382779,0.35%,8087482,0.08%,0,0.00%,344207,0.00%,43814468,0.43%
4,18032601,富邦亞洲科技基金,3729995,1.07%,731534,0.21%,6112727,1.75%,770276,0.22%,0,0.00%,250,0.00%,11344782,3.24%
5,13999857,富邦福寶基金,6099140,0.55%,7716079,0.70%,13215886,1.20%,881060,0.08%,0,0.00%,50043,0.00%,27962208,2.53%
6,14703494,富邦吉祥二號基金,0,0.00%,0,0.00%,15409368,0.37%,3307196,0.08%,0,0.00%,44614,0.00%,18761178,0.45%
4,14700052,富邦全球精選基金,1566989,0.35%,10565,0.00%,7807718,1.75%,1070778,0.24%,0,0.00%,20,0.00%,10456070,2.34%
