類型代號,基金統編,基金名稱,手續費_累積金額,手續費_比率,交易稅_累積金額,交易稅_比率,經理費_累積金額,經理費_比率,保管費_累積金額,保管費_比率,保證費_累積金額,保證費_比率,其他項費用_累積金額,其他項費用_比率,合計_累積金額,合計_比率
2,97995664,匯豐中小基金,6443144,0.54%,8357975,0.70%,18007154,1.50%,1680675,0.14%,0,0.00%,7179,0.00%,34496127,2.88%
2,73987671,匯豐台灣精典基金,3328858,0.29%,4863787,0.43%,17113524,1.50%,1483159,0.13%,0,0.00%,9087,0.00%,26798415,2.35%
4,18031954,匯豐太平洋精典基金,54088213,1.36%,15949337,0.40%,71688244,1.80%,6372293,0.16%,0,0.00%,121468,0.00%,148219555,3.73%
8,15587747,匯豐歐洲精典組合基金,0,0.00%,0,0.00%,14023719,0.70%,2604410,0.13%,0,0.00%,12910,0.00%,16641039,0.83%
8,99364571,匯豐環宇精選平衡組合基金,0,0.00%,0,0.00%,10880354,0.70%,2020644,0.13%,0,0.00%,4240,0.00%,12905238,0.83%
5,99989750,匯豐三高平衡基金,10885042,0.41%,15778705,0.59%,32109716,1.20%,3210967,0.12%,0,0.00%,5380503,0.20%,67364933,2.52%
4,48686374,匯豐金磚動力基金,69274713,0.54%,38318400,0.30%,258189939,2.00%,41310380,0.32%,0,0.00%,1649362,0.01%,408742794,3.16%
8,48746014,匯豐新日本動力組合基金,0,0.00%,0,0.00%,51102751,0.64%,6643359,0.08%,0,0.00%,56259,0.00%,57802369,0.72%
8,48745129,匯豐五福全球債券組合基金,0,0.00%,0,0.00%,28554453,0.47%,4398453,0.07%,0,0.00%,934162,0.02%,33887068,0.56%
4,48784327,匯豐新鑽動力基金,12933381,0.20%,1785153,0.03%,28087678,0.44%,4494026,0.07%,0,0.00%,86048,0.00%,47386286,0.75%
2,77537509,元大多元基金,7281008,1.41%,8095547,1.57%,6195293,1.20%,774401,0.15%,0,0.00%,420780,0.08%,22767029,4.41%
15,1031608,元大多利基金,0,0.00%,0,0.00%,15148207,0.12%,10691021,0.08%,0,0.00%,4808947,0.04%,30648175,0.24%
2,1032058,元大多福基金,21044918,1.16%,24385235,1.34%,27252655,1.50%,2725263,0.15%,0,0.00%,196019,0.01%,75604090,4.16%
2,92001765,元大多多基金,22630604,1.57%,26427157,1.83%,25266614,1.75%,2165727,0.15%,0,0.00%,657535,0.05%,77147637,5.34%
2,92026219,元大卓越基金,43146866,1.02%,50954733,1.21%,67458708,1.60%,5059405,0.12%,0,0.00%,519,0.00%,166620231,3.95%
15,97980178,元大多利二號基金,0,0.00%,0,0.00%,12080386,0.10%,8847244,0.07%,0,0.00%,4624325,0.04%,25551955,0.21%
2,20080023,元大店頭基金,16783230,1.26%,19167113,1.44%,21365053,1.60%,2002978,0.15%,0,0.00%,4810,0.00%,59323184,4.44%
15,20081331,元大萬泰基金,0,0.00%,0,0.00%,12029023,0.11%,7884017,0.07%,0,0.00%,4146518,0.04%,24059558,0.22%
2,81584335,元大高科技基金,57039410,1.10%,69236036,1.33%,82968407,1.60%,7778283,0.15%,0,0.00%,37632,0.00%,217059768,4.18%
2,83863951,元大經貿基金,40541320,1.45%,48032509,1.71%,44788926,1.60%,4198959,0.15%,0,0.00%,18317,0.00%,137580031,4.91%
2,17139204,元大新主流基金,23000161,1.29%,25680399,1.44%,28490795,1.60%,2671015,0.15%,0,0.00%,9158,0.00%,79851528,4.49%
4,17612481,元大全球通訊基金,3190771,0.51%,0,0.00%,11049967,1.75%,1641723,0.26%,0,0.00%,0,0.00%,15882461,2.51%
2,18036281,元大巴菲特基金,8418117,1.37%,9373132,1.53%,9832102,1.60%,921757,0.15%,0,0.00%,3007,0.00%,28548115,4.65%
5,18475197,元大平衡基金,2809235,0.78%,3009324,0.83%,4350941,1.20%,435095,0.12%,0,0.00%,1455,0.00%,10606050,2.93%
5,98636553,元大雙盈基金,5644676,2.21%,6119918,2.39%,2558628,1.00%,255853,0.10%,0,0.00%,690,0.00%,14579765,5.70%
4,14696466,元大全球成長基金,3459881,1.05%,347735,0.11%,5740641,1.75%,852890,0.26%,0,0.00%,128,0.00%,10401275,3.17%
7,99032193,元大全球債券基金,0,0.00%,0,0.00%,4265293,1.00%,511846,0.12%,0,0.00%,953,0.00%,4778092,1.12%
8,21752548,元大全球組合基金,528332,0.02%,0,0.00%,21367569,0.93%,3433755,0.15%,0,0.00%,4531,0.00%,25334187,1.11%
4,48708243,元大亞太成長基金,95974401,1.39%,9496851,0.14%,114756051,1.67%,16575874,0.24%,0,0.00%,230871,0.00%,237034048,3.44%
4,48753324,元大泛歐成長基金,14209668,0.39%,177826,0.00%,34085121,0.94%,4923417,0.14%,0,0.00%,11292,0.00%,53407324,1.48%
2,92019786,景順潛力基金,7782421,0.55%,7939042,0.56%,22519624,1.60%,1970455,0.14%,0,0.00%,15744,0.00%,40227286,2.86%
15,92025942,景順債券基金,0,0.00%,0,0.00%,48524144,0.47%,15958872,0.16%,0,0.00%,2231832,0.02%,66714848,0.65%
4,97993482,景順全球科技基金,16626798,0.53%,315697,0.01%,54601103,1.75%,7800171,0.25%,0,0.00%,2192127,0.07%,81535896,2.61%
4,81598957,景順龍基金,980519,0.28%,664432,0.19%,6128125,1.75%,875450,0.25%,0,0.00%,337072,0.10%,8985598,2.56%
2,73989256,景順台灣科技基金,4183248,0.28%,5426169,0.36%,23877990,1.60%,2089321,0.14%,0,0.00%,12789,0.00%,35589517,2.38%
2,17140568,景順主流基金,2586574,0.42%,3169383,0.51%,9894261,1.60%,865742,0.14%,0,0.00%,4683,0.00%,16520643,2.67%
5,17606713,景順平衡基金,2438514,0.33%,3065496,0.41%,13738365,1.83%,1373853,0.18%,0,0.00%,48174,0.01%,20664402,2.76%
4,17612362,景順寰宇先進科技基金,2246194,0.35%,499263,0.08%,11559263,1.80%,1798107,0.28%,0,0.00%,1244107,0.19%,17346934,2.70%
4,14687516,景順全球康健基金,2040248,0.28%,110585,0.02%,13182980,1.80%,1245062,0.17%,0,0.00%,1264839,0.17%,17843714,2.44%
2,15588302,景順台灣精選成長基金,1642235,0.26%,1838166,0.29%,10300671,1.60%,965693,0.15%,0,0.00%,4668,0.00%,14751433,2.29%
7,94981358,景順全球收益基金,0,0.00%,0,0.00%,9817470,0.90%,1090823,0.10%,0,0.00%,101420,0.01%,11009713,1.01%
4,48750157,景順日本基金,2512779,0.15%,0,0.00%,17579446,1.05%,2511344,0.15%,0,0.00%,401026,0.02%,23004595,1.37%
15,1033325,保誠威鋒二號基金,0,0.00%,0,0.00%,11141652,0.08%,12993197,0.09%,0,0.00%,269130,0.00%,24403979,0.18%
2,92003102,保誠高科技基金,9456062,0.36%,12541784,0.48%,38917459,1.50%,3563269,0.14%,0,0.00%,180454,0.01%,64659028,2.49%
2,92012572,保誠外銷基金,9253140,0.29%,11000612,0.34%,51758268,1.60%,4852332,0.15%,0,0.00%,488,0.00%,76864840,2.38%
15,92029216,保誠獨特基金,0,0.00%,0,0.00%,6060875,0.10%,3091703,0.05%,0,0.00%,300,0.00%,9152878,0.15%
2,97978102,保誠掌櫃基金,1747007,0.36%,2025957,0.41%,7869146,1.60%,639362,0.13%,0,0.00%,600,0.00%,12282072,2.50%
2,97990696,保誠菁華基金,8376739,0.59%,8764497,0.61%,22915432,1.61%,2148841,0.15%,0,0.00%,428,0.00%,42205937,2.96%
4,81581219,保誠亞太三喜基金,4478321,0.59%,1103447,0.15%,13154152,1.74%,1965560,0.26%,0,0.00%,575366,0.08%,21276846,2.81%
2,81595924,保誠中小型股基金,12960140,0.76%,14545727,0.85%,27240664,1.60%,2553830,0.15%,0,0.00%,738,0.00%,57301099,3.37%
15,83867345,保誠威寶基金,0,0.00%,0,0.00%,12049034,0.08%,14386183,0.10%,0,0.00%,1240,0.00%,26436457,0.18%
2,17603899,保誠電通網基金,17204210,0.86%,20546824,1.02%,32131777,1.60%,3012368,0.15%,0,0.00%,449,0.00%,72895628,3.63%
4,17611814,保誠歐洲基金,7894813,0.34%,2797784,0.12%,40305452,1.75%,6909507,0.30%,0,0.00%,230,0.00%,57907786,2.52%
5,18036769,保誠理財通基金,7703652,0.32%,8629757,0.36%,29009674,1.20%,2900967,0.12%,0,0.00%,17095,0.00%,48261145,2.00%
4,14692623,保誠美國高科技基金,906456,0.14%,86605,0.01%,11201165,1.75%,1792170,0.28%,0,0.00%,230,0.00%,13986626,2.19%
5,99033502,保誠理財通二號基金,5361940,0.54%,5984293,0.60%,11939922,1.20%,1193993,0.12%,0,0.00%,9458,0.00%,24489606,2.46%
5,99360224,保誠理財通三號基金,2589283,0.21%,2751477,0.22%,14727369,1.20%,1472726,0.12%,0,0.00%,1403959,0.11%,22944814,1.87%
8,99967806,保誠質量精選組合基金,146830,0.00%,3291,0.00%,31545840,0.88%,4687665,0.13%,0,0.00%,0,0.00%,36383626,1.01%
4,21704130,保誠印度基金,21685230,0.32%,7772969,0.12%,100847986,1.50%,17480318,0.26%,0,0.00%,45083793,0.67%,192870296,2.87%
7,48685662,保誠美元短期債券基金,0,0.00%,0,0.00%,13016218,0.50%,3904879,0.15%,0,0.00%,129,0.00%,16921226,0.65%
4,48733897,保誠亞太高股息基金,18255107,0.35%,2895722,0.06%,65400117,1.27%,11211456,0.22%,0,0.00%,618531,0.01%,98380933,1.91%
8,48801000,保誠精選傘型基金之債券精選組合,0,0.00%,0,0.00%,8151348,0.22%,1196629,0.03%,0,0.00%,0,0.00%,9347977,0.25%
8,48801016,保誠精選傘型基金之趨勢精選組合,0,0.00%,0,0.00%,4605449,0.22%,663992,0.03%,0,0.00%,0,0.00%,5269441,0.25%
13,48836541A,保誠亞太不動產化基金A類型,0,0.00%,0,0.00%,722614,0.02%,107360,0.00%,0,0.00%,0,0.00%,829974,0.02%
13,48836541B,保誠亞太不動產化基金B類型,3816699,0.06%,334871,0.01%,1206751,0.02%,179288,0.00%,0,0.00%,0,0.00%,5537609,0.09%
2,1032183,保德信高成長基金,13789954,0.31%,15065271,0.34%,53603108,1.20%,6700384,0.15%,0,0.00%,216344,0.00%,89375061,2.00%
2,92013967,保德信金滿意基金,12848409,0.26%,16310819,0.33%,77994520,1.60%,7311980,0.15%,0,0.00%,21476,0.00%,114487204,2.35%
4,92029139,保德信亞太基金,3809233,0.36%,504985,0.05%,18732762,1.75%,2783156,0.26%,0,0.00%,1766931,0.17%,27597067,2.58%
15,97978047,保德信債券基金,0,0.00%,0,0.00%,100359832,0.30%,30107959,0.09%,0,0.00%,3299378,0.01%,133767169,0.40%
2,97988636,保德信店頭市場基金,10656148,0.52%,12684372,0.62%,32536738,1.60%,3050327,0.15%,0,0.00%,15778,0.00%,58943363,2.89%
14,20089122,保德信瑞騰基金,0,0.00%,0,0.00%,18595315,0.30%,5578597,0.09%,0,0.00%,407250,0.01%,24581162,0.40%
2,20097447,保德信第一基金,5140811,0.31%,5846011,0.36%,26135682,1.60%,2450205,0.15%,0,0.00%,10883,0.00%,39583592,2.42%
2,73990649,保德信科技島基金,12486916,0.47%,14793422,0.55%,42724293,1.60%,4005402,0.15%,0,0.00%,10175,0.00%,74020208,2.77%
4,73998065,保德信大中華基金,8659846,0.84%,767040,0.07%,18143232,1.76%,2695570,0.26%,0,0.00%,408257,0.04%,30673945,2.97%
2,83866508,保德信中小型股基金,7637447,0.28%,7577916,0.28%,43714651,1.60%,4098254,0.15%,0,0.00%,15151,0.00%,63043419,2.31%
2,17602625,保德信新世紀基金,9058771,0.40%,10334391,0.46%,36187438,1.60%,3392579,0.15%,0,0.00%,15044,0.00%,58988223,2.61%
4,17611791,保德信日韓基金,5706610,0.34%,0,0.00%,29072888,1.75%,4319412,0.26%,0,0.00%,3140182,0.19%,42239092,2.54%
5,18044064,保德信金平衡基金,1250359,0.39%,1354398,0.42%,3836306,1.20%,383644,0.12%,0,0.00%,4077,0.00%,6828784,2.14%
2,13528977,保德信台商全方位基金,6445361,0.71%,5220778,0.57%,14575707,1.60%,1366470,0.15%,0,0.00%,8798,0.00%,27617114,3.04%
4,14692638,保德信全球醫療生化基金,15031662,0.31%,0,0.00%,88162694,1.80%,13224396,0.27%,0,0.00%,11997824,0.25%,128416576,2.62%
4,98755451,保德信全球中小基金,8402952,0.47%,28638,0.00%,31927292,1.80%,4789089,0.27%,0,0.00%,3182042,0.18%,48330013,2.73%
4,99166875,保德信美國基金,789880,0.35%,0,0.00%,4096185,1.80%,546160,0.24%,0,0.00%,617023,0.27%,6049248,2.66%
8,99611329,保德信全球組合基金,144545,0.02%,13069,0.00%,8940784,0.95%,1227238,0.13%,0,0.00%,141426,0.01%,10467062,1.11%
4,29211264,保德信全球科技基金,875453,0.29%,12136,0.00%,5409844,1.80%,721313,0.24%,0,0.00%,126205,0.04%,7144951,2.37%
8,99975496,保德信全球平衡組合基金,41841,0.00%,13365,0.00%,11259342,0.98%,1486468,0.13%,0,0.00%,3370,0.00%,12804386,1.12%
8,48688083,保德信全球債券組合基金,0,0.00%,0,0.00%,44164002,0.99%,5809065,0.13%,0,0.00%,35648,0.00%,50008715,1.12%
4,48745042,保德信日本基金,9220165,0.25%,0,0.00%,42279301,1.17%,5637250,0.16%,0,0.00%,841317,0.02%,57978033,1.60%
8,48803942,保德信新興趨勢組合基金,419754,0.01%,24378,0.00%,8301197,0.27%,986470,0.03%,0,0.00%,335086,0.01%,10066885,0.32%
2,77537493,統一統信基金,7094804,0.46%,8181920,0.53%,18571783,1.20%,2321473,0.15%,0,0.00%,346809,0.02%,36516789,2.36%
2,1031699,統一全天候基金,8606850,0.64%,10222904,0.77%,16023554,1.20%,2670596,0.20%,0,0.00%,307026,0.02%,37830930,2.83%
2,92002244,統一黑馬基金,7368024,0.69%,8406357,0.79%,15981908,1.50%,1491640,0.14%,0,0.00%,271037,0.03%,33518966,3.15%
2,92012762,統一龍馬基金,5623936,0.62%,6294015,0.69%,14377430,1.58%,1273952,0.14%,0,0.00%,90554,0.01%,27659887,3.04%
15,92017176,統一強棒基金,0,0.00%,0,0.00%,69385953,0.29%,16530211,0.07%,0,0.00%,25573476,0.11%,111489640,0.46%
2,97977878,統一店頭市場基金,5948948,1.44%,6377514,1.54%,6635288,1.60%,539125,0.13%,0,0.00%,42185,0.01%,19543060,4.71%
2,81581724,統一經建基金,3416217,0.54%,3715901,0.58%,10206721,1.60%,956887,0.15%,0,0.00%,68798,0.01%,18364524,2.88%
2,73990253,統一奔騰基金,22171527,1.12%,24826265,1.25%,31737978,1.60%,2975437,0.15%,0,0.00%,200758,0.01%,81911965,4.13%
2,17605622,統一大滿貫基金,12281409,0.67%,14842634,0.81%,29328561,1.60%,2749553,0.15%,0,0.00%,187082,0.01%,59389239,3.24%
4,18030553,統一亞太基金,827132,0.19%,280208,0.06%,7671678,1.75%,1139791,0.26%,0,0.00%,1945794,0.44%,11864603,2.71%
5,99330854,統一保安平衡基金,3542521,0.90%,4077225,1.04%,4694935,1.20%,469488,0.12%,0,0.00%,52154,0.01%,12836323,3.28%
8,29221349,統一全球精選組合基金,4465,0.00%,0,0.00%,3087000,0.91%,438753,0.13%,0,0.00%,3016,0.00%,3533234,1.05%
10,21719680,統一精選保證一號基金,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,4794629,0.27%,4794629,0.27%
8,48783925,統一全球債券組合基金,0,0.00%,0,0.00%,7750154,0.14%,2016569,0.04%,0,0.00%,208488,0.00%,9975211,0.18%
1,974018,富邦富邦基金,41154272,0.79%,48104759,0.93%,62312082,1.20%,7788991,0.15%,0,0.00%,2417583,0.05%,161777687,3.12%
2,92002384,富邦精準基金,27936527,0.96%,33475288,1.15%,43819401,1.50%,4381942,0.15%,0,0.00%,215773,0.01%,109828931,3.76%
2,92010477,富邦長紅基金,7967470,0.56%,9541345,0.66%,22966554,1.60%,2153108,0.15%,0,0.00%,2923,0.00%,42631400,2.97%
3,92010770,富邦台灣鳳凰基金,2224595,0.67%,2570568,0.78%,4957307,1.50%,1000000,0.30%,0,0.00%,74621,0.02%,10827091,3.28%
2,97974078,富邦冠軍基金,8071261,0.93%,9671163,1.12%,13817951,1.60%,1295454,0.15%,0,0.00%,3641,0.00%,32859470,3.80%
6,97980579,富邦吉祥基金,0,0.00%,0,0.00%,68028123,0.23%,24204468,0.08%,0,0.00%,153872,0.00%,92386463,0.31%
2,20089755,富邦精銳中小基金,16729759,0.76%,20287641,0.92%,35124458,1.60%,3292934,0.15%,0,0.00%,10755,0.00%,75445547,3.44%
2,81585475,富邦高成長基金,13559517,1.04%,15788667,1.21%,20911528,1.60%,1960463,0.15%,0,0.00%,2957,0.00%,52223132,4.00%
2,83864683,富邦科技基金,7283592,1.01%,8672343,1.20%,11528025,1.60%,1080757,0.15%,0,0.00%,2623,0.00%,28567340,3.96%
15,19331085,富邦金如意基金,0,0.00%,0,0.00%,68529957,0.32%,19475864,0.09%,0,0.00%,155635,0.00%,88161456,0.41%
2,17148301,富邦台灣心基金,8297189,0.68%,10425922,0.86%,19437049,1.60%,1822212,0.15%,0,0.00%,2024,0.00%,39984396,3.29%
2,17153795,富邦價值基金,7553637,1.13%,8963319,1.34%,10694902,1.60%,1002648,0.15%,0,0.00%,1474,0.00%,28215980,4.22%
2,17608445,富邦網路基金,4676326,0.82%,5529662,0.97%,9156762,1.60%,858466,0.15%,0,0.00%,410,0.00%,20221626,3.53%
15,17607229,富邦千禧龍基金,0,0.00%,0,0.00%,25492320,0.33%,5998351,0.08%,0,0.00%,106850,0.00%,31597521,0.41%
4,18032601,富邦亞洲科技基金,2691676,0.74%,507896,0.14%,6327182,1.75%,795408,0.22%,0,0.00%,11904,0.00%,10334066,2.86%
5,13999857,富邦福寶基金,2297229,0.42%,2812958,0.51%,6617831,1.20%,441194,0.08%,0,0.00%,26358,0.00%,12195570,2.21%
4,14700052,富邦全球精選基金,2250087,0.61%,19371,0.01%,6431475,1.75%,882039,0.24%,0,0.00%,10342,0.00%,9593314,2.61%
13,99991502,富邦全球不動產平衡基金,3915410,0.13%,0,0.00%,45061968,1.50%,7209909,0.24%,0,0.00%,32699,0.00%,56219986,1.87%
9,48790067,富邦台灣科技指數基金,380703,0.03%,433148,0.03%,2251562,0.16%,197015,0.01%,0,0.00%,383411,0.03%,3645839,0.26%
2,974039,摩根富林明JF台灣基金,8660147,0.75%,10536432,0.91%,13882954,1.20%,1619672,0.14%,0,0.00%,2223033,0.19%,36922238,3.19%
2,1032162,摩根富林明JF台灣增長基金,14502352,0.76%,18177436,0.96%,22803910,1.20%,3779077,0.20%,0,0.00%,2156432,0.11%,61419207,3.23%
4,92005896,摩根富林明JF新興日本基金,11033530,0.15%,0,0.00%,111493010,1.50%,16352310,0.22%,0,0.00%,9139130,0.12%,148017980,1.99%
2,92012025,摩根富林明JF新興科技基金,43248292,0.60%,54404721,0.75%,108439168,1.50%,10120997,0.14%,0,0.00%,1878953,0.03%,218092131,3.02%
15,92016991,摩根富林明JF台灣債券基金,0,0.00%,0,0.00%,66635317,0.25%,16527059,0.06%,0,0.00%,23717289,0.09%,106879665,0.40%
4,92023780,摩根富林明JF亞洲基金,32286504,0.68%,13036026,0.27%,83253613,1.75%,12369107,0.26%,0,0.00%,8391666,0.18%,149336916,3.14%
15,97991668,摩根富林明JF第一債券基金,0,0.00%,0,0.00%,42999299,0.20%,17199719,0.08%,0,0.00%,15272221,0.07%,75471239,0.35%
4,97999612,摩根富林明JF龍揚基金,36456955,0.49%,31996894,0.43%,130570113,1.75%,19398996,0.26%,0,0.00%,863688,0.01%,219286646,2.94%
4,20096209,摩根富林明JF東方科技基金,69240407,0.90%,31743551,0.41%,133842964,1.75%,19885238,0.26%,0,0.00%,8990754,0.12%,263702914,3.45%
4,73980092,摩根富林明大歐洲基金,30513328,0.39%,15028779,0.19%,136455966,1.75%,23392463,0.30%,0,0.00%,30739711,0.39%,236130247,3.03%
2,73989501,摩根富林明JF中小基金,19367820,0.52%,24310355,0.66%,59138479,1.60%,5544227,0.15%,0,0.00%,1197852,0.03%,109558733,2.96%
2,17144945,摩根富林明JF價值成長基金,7739381,0.49%,8930023,0.57%,25195547,1.60%,2362080,0.15%,0,0.00%,689830,0.04%,44916861,2.86%
4,17612356,摩根富林明全球通網基金,17024850,1.23%,1923867,0.14%,24886513,1.80%,4009504,0.29%,0,0.00%,2469258,0.18%,50313992,3.64%
5,18036846,摩根富林明JF平衡基金,8579503,0.22%,10104315,0.26%,46284959,1.20%,4628499,0.12%,0,0.00%,3556842,0.09%,73154118,1.90%
4,14691292,摩根富林明新美國基金,4249587,0.50%,53461,0.01%,15340772,1.80%,2386358,0.28%,0,0.00%,3727779,0.44%,25757957,3.02%
8,98661139,摩根富林明JF安家理財基金,0,0.00%,0,0.00%,3741531,0.15%,1021384,0.04%,0,0.00%,451041,0.02%,5213956,0.20%
